user,tipo_informe,num_informe,fecha_update,mes,region,provincia,comuna,tipo_alerta,motivo_alerta,num_cierre,fecha_cierre,alert_code,detalle
CBC,Técnico,497,09/06/2018,Junio,Metropolitana,No value,Peñalolén,Meteorológica,Sistema frontal frío,497-A,10/06/2018,1,Sistema frontal frío
CBC,Técnico,497,09/06/2018,Junio,Metropolitana,No value,La Reina,Meteorológica,Sistema frontal frío,497-A,10/06/2018,1,Sistema frontal frío
CBC,Técnico,497,09/06/2018,Junio,Metropolitana,No value,Las Condes,Meteorológica,Sistema frontal frío,497-A,10/06/2018,1,Sistema frontal frío
CBC,Técnico,497,09/06/2018,Junio,Metropolitana,No value,Lo Barnechea,Meteorológica,Sistema frontal frío,497-A,10/06/2018,1,Sistema frontal frío
CBC,Técnico,497-A,10/06/2018,Junio,Metropolitana,No value,-,Meteorológica,Sistema frontal frío,497-B,10/06/2018,2,Sistema frontal frío
CBC,Técnico,497-A,10/06/2018,Junio,Metropolitana,No value,-,Meteorológica,Sistema frontal frío,497-B,10/06/2018,2,Sistema frontal frío
CBC,Técnico,497-B,10/06/2018,Junio,Metropolitana,No value,-,Meteorológica,Sistema frontal frío,497-C,11/06/2018,2,Sistema frontal frío
CBC,Técnico,497-B,10/06/2018,Junio,Metropolitana,No value,-,Meteorológica,Sistema frontal frío,497-C,11/06/2018,2,Sistema frontal frío
CBC,Técnico,497-B,10/06/2018,Junio,Metropolitana,No value,-,Meteorológica,Sistema frontal frío,497-C,11/06/2018,2,Sistema frontal frío
BCG,Técnico,480-D,11/06/2018,Junio,Metropolitana,No value,Vallenar,Meteorológica,Sistema frontal frío,480-E,12/06/2018,1,Sistema frontal frío
BCG,Técnico,480-D,11/06/2018,Junio,Metropolitana,No value,Alto del Carmen,Meteorológica,Sistema frontal frío,480-E,12/06/2018,1,Sistema frontal frío
CBC,Técnico,500,11/06/2018,Junio,Tarapacá,No value,-,Meteorológica,Evento meterológico,500-A,14/06/2018,2,Evento meteorológico
CBC,Técnico,501,11/06/2018,Junio,Magallanes,No value,Laguna Blanca,Meteorológica,Evento meterológico,501-A,15/06/2018,1,Evento meteorológico
CBC,Técnico,501,11/06/2018,Junio,Magallanes,No value,Timaukel,Meteorológica,Evento meterológico,501-A,15/06/2018,1,Evento meteorológico
CBC,Técnico,501,11/06/2018,Junio,Magallanes,No value,-,Meteorológica,Evento meterológico,501-A,15/06/2018,2,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,Cañete,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,Contulmo,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,Quilaco,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,Santa Bárbara,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,Alto Biobío,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,Antuco,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,Tucapel,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,Yungay,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,Puinto,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,Coihueco,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,481-B,12/06/2018,Junio,Biobío,No value,San Fabián,Meteorológica,Evento meterológico,481-C,19/06/2018,1,Evento meteorológico
CBC,Técnico,502,12/06/2018,Junio,La Araucanía,No value,-,Meteorológica,Heladas,502-A,14/06/2018,3,Heladas
CBC,Técnico,492-D,13/06/2018,Junio,Coquimbo,No value,-,Meteorológica,Sistema frontal frío,492-D,13/06/2018,3,Sistema frontal frío
CBC,Técnico,488-D,13/06/2018,Junio,Metropolitana,No value,-,Meteorológica,Sistema frontal frío,488-D,13/06/2018,3,Sistema frontal frío
CBC,Técnico,489-H,13/06/2018,Junio,Valparaíso,No value,-,Meteorológica,Sistema frontal frío,489-H,13/06/2018,3,Sistema frontal frío
CPL,Técnico,500-A,14/06/2018,Junio,Tarapacá,No value,-,Meteorológica,Evento meterológico,500-C,15/06/2018,3,Evento meteorológico
CPL,Técnico,487-G,14/06/2018,Junio,Antofagasta,No value,-,Meteorológica,Evento meterológico,487-H,15/06/2018,3,Evento meteorológico
CBC,Técnico,508,14/06/2018,Junio,Antofagasta,No value,-,Meteorológica,Evento meterológico,508-C,18/06/2018,2,Evento meteorológico
BCG,Técnico,510,15/06/2018,Junio,Los Lagos,No value,-,Meteorológica,Sistema frontal,510-C,18/06/2018,2,Sistema frontal
BCG,Técnico,510,15/06/2018,Junio,Los Lagos,No value,-,Meteorológica,Sistema frontal,510-C,18/06/2018,2,Sistema frontal
CBC,Técnico,511,15/06/2018,Junio,Aysén,No value,-,Meteorológica,Sistema frontal,511-B,18/06/2018,3,Sistema frontal
CBC,Técnico,512,15/06/2018,Junio,Magallanes,No value,-,Meteorológica,Evento meterológico,512-A,16/06/2018,2,Evento meteorológico
CBC,Técnico,512,15/06/2018,Junio,Magallanes,No value,-,Meteorológica,Evento meterológico,512-A,16/06/2018,2,Evento meteorológico
CBC,Técnico,513,15/06/2018,Junio,Valparaíso,No value,-,Meteorológica,Marejadas anormales,513-A,23/06/2018,2,Marejadas anormales
BCG,Técnico,518,18/06/2018,Junio,Magallanes,No value,-,Meteorológica,Evento meterológico,518-C,21/06/2018,3,Evento meteorológico
BCG,Técnico,527,20/06/2018,Junio,Los Lagos,No value,Puyehue,Volcánica,Actividad del Complejo Volcánico Puyehue - Cordón Caulle,Vigente,Vigente,1,Actividad del Complejo Volcánico Puyehue - Cordón Caulle
NSP,Técnico,528,20/06/2018,Junio,Los Ríos,No value,Futrono,Volcánica,Actividad del Complejo Volcánico Puyehue - Cordón Caulle,Vigente,Vigente,1,Actividad del Complejo Volcánico Puyehue - Cordón Caulle
NSP,Técnico,528,20/06/2018,Junio,Los Ríos,No value,Río Bueno,Volcánica,Actividad del Complejo Volcánico Puyehue - Cordón Caulle,Vigente,Vigente,1,Actividad del Complejo Volcánico Puyehue - Cordón Caulle
NSP,Técnico,528,20/06/2018,Junio,Los Ríos,No value,Lago Ranco,Volcánica,Actividad del Complejo Volcánico Puyehue - Cordón Caulle,Vigente,Vigente,1,Actividad del Complejo Volcánico Puyehue - Cordón Caulle
NSP,Técnico,531,22/06/2018,Junio,Aysén,No value,-,Meteorológica,Heladas,531-A,23/06/2018,3,Heladas
NSP,Técnico,532,22/06/2018,Junio,Los Ríos,No value,-,Meteorológica,Heladas,532-A,24/06/2018,3,Heladas
NSP,Técnico,533,22/06/2018,Junio,Antofagasta,No value,-,Meteorológica,Viento,533-B,27/06/2018,2,Viento
NSP,Técnico,533,22/06/2018,Junio,Antofagasta,No value,Antofagasta,Meteorológica,Viento,533-B,27/06/2018,1,Viento
VMT,Técnico,538,24/06/2018,Junio,Los Ríos,No value,-,Meteorológica,Sistema frontal frío,538-C,26/06/2018,3,Sistema Frontal Frío
VMT,Técnico,539,24/06/2018,Junio,Biobío,No value,-,Meteorológica,Sistema frontal frío,539-B,27/06/2018,3,Sistema Frontal Frío
VMT,Técnico,540,24/06/2018,Junio,Los Lagos,No value,-,Meteorológica,Sistema frontal frío,540-C,27/06/2018,2,Sistema Frontal Frío
VMT,Técnico,540,24/06/2018,Junio,Los Lagos,No value,-,Meteorológica,Sistema frontal frío,540-C,27/06/2018,2,Sistema Frontal Frío
VMT,Técnico,541,24/06/2018,Junio,La Araucanía,No value,-,Meteorológica,Sistema frontal frío,546-C,27/06/2018,3,Sistema Frontal Frío
VMT,Técnico,543,25/06/2018,Junio,Magallanes,No value,-,Meteorológica,Evento meterológico,543-A,29/06/2018,3,Evento meteorológico
VMT,Técnico,545,26/06/2018,Junio,Biobío,No value,-,Meteorológica,Sistema frontal frío,545-E,07/07/2018,2,Sistema Frontal Frío
VMT,Técnico,538-C,26/06/2018,Junio,Los Ríos,No value,Panguipulli,Meteorológica,Sistema frontal frío,538-E,27/06/2018,1,Sistema Frontal Frío
VMT,Técnico,538-C,26/06/2018,Junio,Los Ríos,No value,Rio Bueno,Meteorológica,Sistema frontal frío,538-E,27/06/2018,1,Sistema Frontal Frío
VMT,Técnico,538-C,26/06/2018,Junio,Los Ríos,No value,Futrono,Meteorológica,Sistema frontal frío,538-E,27/06/2018,1,Sistema Frontal Frío
VMT,Técnico,538-C,26/06/2018,Junio,Los Ríos,No value,Lago Ranco,Meteorológica,Sistema frontal frío,538-E,27/06/2018,1,Sistema Frontal Frío
VMT,Técnico,546,26/06/2018,Junio,La Araucanía,No value,-,Meteorológica,Sistema frontal frío,546-C,28/06/2018,2,Sistema Frontal Frío
VMT,Técnico,549,27/06/2018,Junio,Valparaíso,No value,-,Meteorológica,Evento meterológico,549-C,02/07/2018,3,Evento meteorológico
CPL,Técnico,539-B,27/06/2018,Junio,Biobío,No value,-,Meteorológica,Sistema frontal frío,539-E,07/07/2018,2,Sistema Frontal Frío
CPL,Técnico,539-B,27/06/2018,Junio,Biobío,No value,-,Meteorológica,Sistema frontal frío,574,05/07/2018,2,Sistema Frontal Frío
CPL,Técnico,539-B,27/06/2018,Junio,Biobío,No value,-,Meteorológica,Sistema frontal frío,539-E,Vigente,2,Sistema Frontal Frío
BCG,Técnico,550,27/06/2018,Junio,O'Higgins,No value,-,Meteorológica,Evento meterológico,550-B,02/07/2018,3,Evento meteorológico
VMT,Técnico,551,27/06/2018,Junio,La Araucanía,No value,Cunco,Meteorológica,Crecida,551-A,28/06/2018,1,Crecida
VMT,Técnico,551,27/06/2018,Junio,La Araucanía,No value,Freire,Meteorológica,Crecida,551-A,28/06/2018,1,Crecida
VMT,Técnico,552,27/06/2018,Junio,Coquimbo,No value,-,Meteorológica,Evento meterológico,552-G,07/07/2018,3,Evento meteorológico
VMT,Técnico,553,27/06/2018,Junio,Atacama,No value,Huasco,Meteorológica,Evento meterológico,553-A,29/06/2018,2,Evento meteorológico
VMT,Técnico,554,27/06/2018,Junio,Antofagasta,No value,-,Meteorológica,Evento meterológico,554-E,06/07/2018,2,Evento meteorológico
VMT,Técnico,554,27/06/2018,Junio,Antofagasta,No value,Antofagasta,Meteorológica,Evento meterológico,554-E,06/07/2018,1,Evento meteorológico
VMT,Técnico,540-C,27/06/2018,Junio,Los Lagos,No value,-,Meteorológica,Evento meterológico,540-L,04/07/2018,3,Evento meteorológico
CBC,Técnico,556,27/06/2018,Junio,La Araucanía,No value,Temuco,Meteorológica,Crecida,556-B,28/06/2018,1,Crecida
CBC,Técnico,546-C,28/06/2018,Junio,La Araucanía,No value,-,Meteorológica,Sistema frontal frío,546-D,30/06/2018,2,Sistema Frontal Frío
CBC,Técnico,546-C,28/06/2018,Junio,La Araucanía,No value,Ercilla,Meteorológica,Sistema frontal frío,546-D,30/06/2018,1,Sistema Frontal Frío
CBC,Técnico,546-C,28/06/2018,Junio,La Araucanía,No value,Collipulli,Meteorológica,Sistema frontal frío,546-D,30/06/2018,1,Sistema Frontal Frío
CBC,Técnico,557,28/06/2018,Junio,Aysén,No value,-,Meteorológica,Evento meterológico,557-A,30/06/2018,3,Evento meteorológico
BCG,Técnico,541,28/06/2018,Junio,La Araucanía,No value,Angol,Meteorológica,Sistema frontal frío,541-C,29/06/2018,1,Sistema Frontal Frío
BCG,Técnico,541,28/06/2018,Junio,La Araucanía,No value,Curacautín,Meteorológica,Sistema frontal frío,541-C,29/06/2018,1,Sistema Frontal Frío
BCG,Técnico,541,28/06/2018,Junio,La Araucanía,No value,Lonquimay,Meteorológica,Sistema frontal frío,541-C,29/06/2018,1,Sistema Frontal Frío
BCG,Técnico,541,28/06/2018,Junio,La Araucanía,No value,Los Sauces,Meteorológica,Sistema frontal frío,541-C,29/06/2018,1,Sistema Frontal Frío
BCG,Técnico,541,28/06/2018,Junio,La Araucanía,No value,Lumaco,Meteorológica,Sistema frontal frío,541-C,29/06/2018,1,Sistema Frontal Frío
BCG,Técnico,541,28/06/2018,Junio,La Araucanía,No value,Purén,Meteorológica,Sistema frontal frío,541-C,29/06/2018,1,Sistema Frontal Frío
BCG,Técnico,541,28/06/2018,Junio,La Araucanía,No value,Renaico,Meteorológica,Sistema frontal frío,541-C,29/06/2018,1,Sistema Frontal Frío
BCG,Técnico,541,28/06/2018,Junio,La Araucanía,No value,Traiguén ,Meteorológica,Sistema frontal frío,541-C,29/06/2018,1,Sistema Frontal Frío
BCG,Técnico,541,28/06/2018,Junio,La Araucanía,No value,Victoria,Meteorológica,Sistema frontal frío,541-C,29/06/2018,1,Sistema Frontal Frío
VMT,ATR,***,28/06/2018,Junio,Arica y Parinacota,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Tarapacá,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Antofagasta,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Atacama,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Coquimbo,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Valparaíso,No value,Juan Fernandez,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Valparaíso,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,O'Higgins,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Maule,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Biobío,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,La Araucanía,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Los Ríos,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Los Lagos,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,ATR,***,28/06/2018,Junio,Aysén,No value,Borde costero ,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
VMT,Técnico,558,28/06/2018,Junio,Los Ríos,No value,-,Meteorológica,Evento meterológico,558-C,01/07/2018,1,Evento meteorológico
VMT,Técnico,559,28/06/2018,Junio,Metropolitana,No value,-,Meteorológica,Evento meterológico,559-A,02/07/2018,3,Evento meteorológico
VMT,Técnico,556-B,27/06/2018,Junio,La Araucanía,No value,Temuco,Meteorológica,Crecida,556-C,04/07/2018,1,Crecida
CBC,Técnico,553-A,29/08/2018,Junio,Atacama,No value,-,Meteorológica,Evento meterológico,553-B,30/06/2018,2,Evento meteorológico
CBC,Técnico,553-A,29/08/2018,Junio,Atacama,No value,Copiapó,Meteorológica,Evento meterológico,553-B,30/06/2018,1,Evento meteorológico
CBC,Técnico,553-A,29/08/2018,Junio,Atacama,No value,Diego de Almagro,Meteorológica,Evento meterológico,553-B,30/06/2018,1,Evento meteorológico
CBC,Técnico,553-A,29/08/2018,Junio,Atacama,No value,Tierra Amarilla,Meteorológica,Evento meterológico,553-B,30/06/2018,1,Evento meteorológico
VMT,Técnico,543-A,29/06/2018,Junio,Magallanes,No value,Timaukel,Meteorológica,Evento meterológico,543-B,30/06/2018,1,Evento meteorológico
VMT,Técnico,543-A,29/06/2018,Junio,Magallanes,No value,Cabo de Hornos,Meteorológica,Evento meterológico,543-B,30/06/2018,1,Evento meteorológico
CBC,Técnico,546-D,30/06/2018,Junio,La Araucanía,No value,-,Meteorológica,Sistema frontal frío,546-E,04/07/2018,2,Sistema Frontal Frío
CBC,Técnico,546-D,30/06/2018,Junio,La Araucanía,No value,Ercilla,Meteorológica,Sistema frontal frío,546-E,04/07/2018,1,Sistema Frontal Frío
CBC,Técnico,553-B,30/06/2018,Junio,Atacama,No value,-,Meteorológica,Evento meterológico,553-C,02/07/2018,3,Evento meteorológico
CPL,Técnico,543-B,30/06/2018,Junio,Magallanes,No value,-,Meteorológica,Evento meterológico,543-C,06/07/2018,3,Evento meteorológico
CPL,Técnico,562,01/07/2018,Julio,Aysén,No value,-,Meteorológica,Evento meterológico,562-B,04/07/2018,3,Heladas
CPL,Técnico,558-C,01/07/2018,Julio,Los Ríos,No value,Panguipulli,Meteorológica,Evento meterológico,558-D,01/07/2018,1,Evento meteorológico
CPL,Técnico,558-C,01/07/2018,Julio,Los Ríos,No value,Futrono,Meteorológica,Evento meterológico,558-D,01/07/2018,1,Evento meteorológico
CPL,Técnico,558-C,01/07/2018,Julio,Los Ríos,No value,Río Bueno,Meteorológica,Evento meterológico,558-D,01/07/2018,1,Evento meteorológico
CPL,Técnico,558-C,01/07/2018,Julio,Los Ríos,No value,Lago Ranco,Meteorológica,Evento meterológico,558-D,01/07/2018,1,Evento meteorológico
CPL,Técnico,558-D,01/07/2018,Julio,Los Ríos,No value,-,Meteorológica,Evento meterológico,558-E,04/07/2018,3,Evento meteorológico
CPL,Técnico,563,01/07/2018,Julio,Magallanes,No value,Cabo de Hornos,Meteorológica,Evento meterológico,563-A,06/07/2018,1,Evento meteorológico
CPL,Técnico,565,02/07/2018,Julio,La Araucanía,No value,-,Meteorológica,Evento meterológico,565-A,07/07/2018,3,Evento meteorológico
NSP,ATR,***,02/07/2018,Julio,Valparaíso,No value,Isla de Pascua,Marejadas,Marejadas anormales,***,07/07/2018,1,Marejadas anormales
NSP,Técnico,553-C,02/07/2018,Julio,Atacama,No value,Diego de Almagro,Meteorológica,Viento,553-D,03/07/2018,1,Viento
NSP,Técnico,553-C,02/07/2018,Julio,Atacama,No value,Copiapó,Meteorológica,Viento,553-D,03/07/2018,1,Viento
NSP,Técnico,553-C,02/07/2018,Julio,Atacama,No value,Tierra Amarilla,Meteorológica,Viento,553-D,03/07/2018,1,Viento
NSP,Técnico,553-C,02/07/2018,Julio,Atacama,No value,Vallenar,Meteorológica,Viento,553-D,03/07/2018,1,Viento
NSP,Técnico,553-C,02/07/2018,Julio,Atacama,No value,Alto del Carmen,Meteorológica,Viento,553-D,03/07/2018,1,Viento
BCG,Técnico,567,03/07/2018,Julio,O'Higgins,No value,-,Meteorológica,Evento meterológico,567-F,07/07/2018,3,Evento meteorológico
NSP,Técnico,553-D,03/07/2018,Julio,Atacama,No value,-,Meteorológica,Evento meterológico,553-E,04/07/2018,3,Evento meteorológico
CPL,Técnico,568,03/07/2018,Julio,Valparaíso,No value,-,Meteorológica,Evento meterológico,568-J,07/07/2018,2,Evento meteorológico
CPL,Técnico,568,03/07/2018,Julio,Valparaíso,No value,-,Meteorológica,Evento meterológico,568-J,07/07/2018,2,Evento meteorológico
CPL,Técnico,568,03/07/2018,Julio,Valparaíso,No value,-,Meteorológica,Evento meterológico,568-J,07/07/2018,2,Evento meteorológico
CPL,Técnico,568,03/07/2018,Julio,Valparaíso,No value,-,Meteorológica,Evento meterológico,568-J,07/07/2018,2,Evento meteorológico
CPL,Técnico,568,03/07/2018,Julio,Valparaíso,No value,-,Meteorológica,Evento meterológico,568-J,07/07/2018,2,Evento meteorológico
CPL,Técnico,568,03/07/2018,Julio,Valparaíso,No value,-,Meteorológica,Evento meterológico,568-J,07/07/2018,2,Evento meteorológico
CPL,Técnico,568,03/07/2018,Julio,Valparaíso,No value,-,Meteorológica,Evento meterológico,568-J,07/07/2018,2,Evento meteorológico
BCG,Técnico,569,04/07/2018,julio,Metropolitana,No value,-,Meteorológica,Sistema Frontal,569-D,06/07/2018,3,Sistema Frontal
BCG,Técnico,570,04/07/2018,julio,Maule,No value,-,Meteorológica,Sistema frontal,570-A,07/07/2018,3,Sistema Frontal
CPL,Técnico,553-E,04/07/2018,Julio,Atacama,No value,Diego de Almagro,Meteorológica,Evento meterológico,553-F,05/07/2018,1,Evento meteorológico
CPL,Técnico,553-E,04/07/2018,Julio,Atacama,No value,Copiapó,Meteorológica,Evento meterológico,553-F,05/07/2018,1,Evento meteorológico
CPL,Técnico,553-E,04/07/2018,Julio,Atacama,No value,Tierra Amarilla,Meteorológica,Evento meterológico,553-F,05/07/2018,1,Evento meteorológico
CPL,Técnico,553-E,04/07/2018,Julio,Atacama,No value,Alto del Carmen,Meteorológica,Evento meterológico,553-F,05/07/2018,1,Evento meteorológico
CPL,Técnico,546-E,04/07/2018,Julio,La Araucanía,No value,Temuco,Meteorológica,Sistema frontal,546-F,09/07/2018,1,Sistema frontal
CPL,Técnico,546-E,04/07/2018,Julio,La Araucanía,No value,Padre Las Casas,Meteorológica,Sistema frontal,546-F,09/07/2018,1,Sistema frontal
CPL,Técnico,546-E,04/07/2018,Julio,La Araucanía,No value,Nueva Imperial,Meteorológica,Sistema frontal,546-F,09/07/2018,1,Sistema frontal
CPL,Técnico,546-E,04/07/2018,Julio,La Araucanía,No value,Toltén,Meteorológica,Sistema frontal,546-F,09/07/2018,1,Sistema frontal
CPL,Técnico,546-E,04/07/2018,Julio,La Araucanía,No value,Curarrehue,Meteorológica,Sistema frontal,546-F,09/07/2018,1,Sistema frontal
CPL,Técnico,546-E,04/07/2018,Julio,La Araucanía,No value,Melipeuco,Meteorológica,Sistema frontal,546-F,09/07/2018,1,Sistema frontal
CPL,Técnico,574,05/07/2018,Julio,Biobío,No value,-,Meteorológica,Sistema frontal,574-A,07/07/2018,2,Sistema frontal
VMT,Técnico,575,05/07/2018,Julio,Valparaíso,No value,-,Meteorológica,Evento meterológico,575-B,08/07/2018,2,Evento meteorológico
CPL,Técnico,578,06/07/2018,Julio,Maule,No value,Molina,Volcánica,Actividad del Complejo Volcánico Planchón-Peteroa,Vigente,Vigente,1,Actividad del Complejo Volcanico Planchón Peteroa
CPL,Técnico,578,06/07/2018,Julio,Maule,No value,Curicó,Volcánica,Actividad del Complejo Volcánico Planchón-Peteroa,Vigente,Vigente,1,Actividad del Complejo Volcanico Planchón Peteroa
CPL,Técnico,578,06/07/2018,Julio,Maule,No value,Romeral,Volcánica,Actividad del Complejo Volcánico Planchón-Peteroa,Vigente,Vigente,1,Actividad del Complejo Volcanico Planchón Peteroa
CPL,Técnico,578,06/07/2018,Julio,Maule,No value,Teno,Volcánica,Actividad del Complejo Volcánico Planchón-Peteroa,Vigente,Vigente,1,Actividad del Complejo Volcanico Planchón Peteroa
NSP,ATR,***,07/07/2018,Julio,Valparaíso,No value,-,Marejadas,Marejadas anormales,***,10/07/2018,2,Marejadas anormales
PTB,Técnico,584,09/07/2018,Julio,Los Ríos,No value,Panguipulli,Meteorológica,Precipitaciones,584-B,14/07/2018,1,Precipitaciones
PTB,Técnico,584,09/07/2018,Julio,Los Ríos,No value,Lago Ranco,Meteorológica,Precipitaciones,584-B,14/07/2018,1,Precipitaciones
PTB,Técnico,584,09/07/2018,Julio,Los Ríos,No value,Futrono,Meteorológica,Precipitaciones,584-B,14/07/2018,1,Precipitaciones
PTB,Técnico,584,09/07/2018,Julio,Los Ríos,No value,Río Bueno,Meteorológica,Precipitaciones,584-B,14/07/2018,1,Precipitaciones
BCG,Técnico,586,11/07/2018,Julio ,La Araucanía,No value,-,Meteorológica,Precipitaciones,586-B,14/07/2018,3,Precipitaciones
PTB,Técnico,587,11/07/2018,Julio,Los Lagos,No value,-,Meteorológica,Precipitaciones,587-A,14/07/2018,3,Precipitaciones
BCG,Técnico,588,12/07/2018,Julio ,O'Higgins,No value,-,Forestal,Incendio forestal,588-B,12/07/2018,1,Incendio forestal
PTB,Técnico,589,13/07/2018,Julio,Tarapacá,No value,-,Otras alertas,Evento masivo,589-A,17/07/2018,3,Evento masivo
VMT,Técnico,591,14/07/2018,Julio,Arica y Parinacota,No value,-,Meteorológica,Evento meterológico,591-A,14/07/2018,3,Evento meteorológico
VMT,Técnico,592,14/07/2018,Julio,Tarapacá,No value,-,Meteorológica,Evento meterológico,592-A,14/07/2018,3,Evento meteorológico
CBC,Técnico,593,14/07/2018,Julio,Magallanes,No value,-,Meteorológica,Heladas,Vigente,Vigente,3,Evento meteorológico
CBC,Técnico,599,15/07/2018,Julio,Antofagasta,No value,-,Meteorológica,Viento,599-B,16/07/2018,2,Evento meteorológico
CBC,Técnico,599,15/07/2018,Julio,Antofagasta,No value,Antofagasta,Meteorológica,Viento,599-B,16/07/2018,1,Evento meteorológico
CBC,Técnico,602,16/07/2018,Julio,Los Ríos,No value,-,Meteorológica,Heladas,Vigente,Vigente,3,Evento meteorológico
CBC,Técnico,603,16/07/2018,Julio,Atacama,No value,Diego de Almagro,Meteorológica,Evento meterológico,Vigente,Vigente,1,Heladas
CBC,Técnico,603,16/07/2018,Julio,Atacama,No value,Copiapó,Meteorológica,Evento meterológico,Vigente,Vigente,1,Heladas
CBC,Técnico,603,16/07/2018,Julio,Atacama,No value,Tierra Amarilla,Meteorológica,Evento meterológico,Vigente,Vigente,1,Heladas
CBC,Técnico,603,16/07/2018,Julio,Atacama,No value,Alto del Carmen,Meteorológica,Evento meterológico,Vigente,Vigente,1,Heladas
CBC,Técnico,604,16/07/2018,Julio,Los Lagos,No value,-,Meteorológica,Heladas,Vigente,Vigente,3,Heladas
CBC,Técnico,606,16/07/2018,Julio,La Araucanía,No value,-,Meteorológica,Heladas,Vigente,Vigente,3,Heladas
CPL,Técnico,599-B,16/07/2018,Julio,Antofagasta,No value,-,Meteorológica,Evento meterológico,Vigente,Vigente,3,Evento meteorológico
